2.78047180176,648.0,1296.0,1944.0,2592.0,3240.0,3888.0,4536.0,5184.0,5832.0,6480.0,7128.0,7776.0
2.88131690025,649.0,1298.0,1947.0,2596.0,3245.0,3894.0,4543.0,5192.0,5841.0,6490.0,7139.0,7788.0
2.98073601723,650.0,1300.0,1950.0,2600.0,3250.0,3900.0,4550.0,5200.0,5850.0,6500.0,7150.0,7800.0
3.08050084114,651.0,1302.0,1953.0,2604.0,3255.0,3906.0,4557.0,5208.0,5859.0,6510.0,7161.0,7812.0
3.18061900139,652.0,1304.0,1956.0,2608.0,3260.0,3912.0,4564.0,5216.0,5868.0,6520.0,7172.0,7824.0
3.27894997597,653.0,1306.0,1959.0,2612.0,3265.0,3918.0,4571.0,5224.0,5877.0,6530.0,7183.0,7836.0
3.3783288002,654.0,1308.0,1962.0,2616.0,3270.0,3924.0,4578.0,5232.0,5886.0,6540.0,7194.0,7848.0
3.48054981232,655.0,1310.0,1965.0,2620.0,3275.0,3930.0,4585.0,5240.0,5895.0,6550.0,7205.0,7860.0
3.58067584038,656.0,1312.0,1968.0,2624.0,3280.0,3936.0,4592.0,5248.0,5904.0,6560.0,7216.0,7872.0
3.68050885201,657.0,1314.0,1971.0,2628.0,3285.0,3942.0,4599.0,5256.0,5913.0,6570.0,7227.0,7884.0
3.78067588806,658.0,1316.0,1974.0,2632.0,3290.0,3948.0,4606.0,5264.0,5922.0,6580.0,7238.0,7896.0
3.88054895401,659.0,1318.0,1977.0,2636.0,3295.0,3954.0,4613.0,5272.0,5931.0,6590.0,7249.0,7908.0
3.97806596756,660.0,1320.0,1980.0,2640.0,3300.0,3960.0,4620.0,5280.0,5940.0,6600.0,7260.0,7920.0
4.08073186874,661.0,1322.0,1983.0,2644.0,3305.0,3966.0,4627.0,5288.0,5949.0,6610.0,7271.0,7932.0
4.1804728508,662.0,1324.0,1986.0,2648.0,3310.0,3972.0,4634.0,5296.0,5958.0,6620.0,7282.0,7944.0
4.27930188179,663.0,1326.0,1989.0,2652.0,3315.0,3978.0,4641.0,5304.0,5967.0,6630.0,7293.0,7956.0
4.38049578667,664.0,1328.0,1992.0,2656.0,3320.0,3984.0,4648.0,5312.0,5976.0,6640.0,7304.0,7968.0
4.47896981239,665.0,1330.0,1995.0,2660.0,3325.0,3990.0,4655.0,5320.0,5985.0,6650.0,7315.0,7980.0
4.58051490784,666.0,1332.0,1998.0,2664.0,3330.0,3996.0,4662.0,5328.0,5994.0,6660.0,7326.0,7992.0
4.67911481857,667.0,1334.0,2001.0,2668.0,3335.0,4002.0,4669.0,5336.0,6003.0,6670.0,7337.0,8004.0
4.78057694435,668.0,1336.0,2004.0,2672.0,3340.0,4008.0,4676.0,5344.0,6012.0,6680.0,7348.0,8016.0
4.87905693054,669.0,1338.0,2007.0,2676.0,3345.0,4014.0,4683.0,5352.0,6021.0,6690.0,7359.0,8028.0
4.98052382469,670.0,1340.0,2010.0,2680.0,3350.0,4020.0,4690.0,5360.0,6030.0,6700.0,7370.0,8040.0
5.08058786392,671.0,1342.0,2013.0,2684.0,3355.0,4026.0,4697.0,5368.0,6039.0,6710.0,7381.0,8052.0
5.18049478531,672.0,1344.0,2016.0,2688.0,3360.0,4032.0,4704.0,5376.0,6048.0,6720.0,7392.0,8064.0
5.27986192703,673.0,1346.0,2019.0,2692.0,3365.0,4038.0,4711.0,5384.0,6057.0,6730.0,7403.0,8076.0
5.38051390648,674.0,1348.0,2022.0,2696.0,3370.0,4044.0,4718.0,5392.0,6066.0,6740.0,7414.0,8088.0
5.47828793526,675.0,1350.0,2025.0,2700.0,3375.0,4050.0,4725.0,5400.0,6075.0,6750.0,7425.0,8100.0
5.5805118084,676.0,1352.0,2028.0,2704.0,3380.0,4056.0,4732.0,5408.0,6084.0,6760.0,7436.0,8112.0
